id,original_language,original_title,popularity,release_date,vote_average,vote_count,genre,overview,revenue,runtime,tagline
10314,en,She's All That,31.094,29/01/1999,6.3,1569,"['Comedy', 'Romance']","High school hotshot Zach Siler is the envy of his peers. But his popularity declines sharply when his cheerleader girlfriend, Taylor, leaves him for sleazy reality-television star Brock Hudson. Desperate to revive his fading reputation, Siler agrees to a seemingly impossible challenge. He has six weeks to gain the trust of nerdy outcast Laney Boggs -- and help her to become the school's next prom queen.",103166989,95,These two opposites attract... but EVERYONE'S trying to keep them apart!
437557,en,Blockers,29.722,14/03/2018,6.3,1585,['Comedy'],"When three parents discover their daughtersâ€™ pact to lose their virginity at prom, they launch a covert one-night operation to stop the teens from sealing the deal.",94017294,102,Teens out to have fun. Parents out to stop it.
2642,en,Two Weeks Notice,18.221,19/12/2002,6.3,1600,"['Comedy', 'Romance']","Dedicated environmental lawyer Lucy Kelson goes to work for billionaire George Wade as part of a deal to preserve a community center. Indecisive and weak-willed George grows dependent on Lucy's guidance on everything from legal matters to clothing. Exasperated, Lucy gives notice and picks Harvard graduate June Carter as her replacement. As Lucy's time at the firm nears an end, she grows jealous of June and has second thoughts about leaving George.",199043242,101,Over. Done. Finished. A comedy about love at last glance.
6282,en,Coyote Ugly,21.192,30/07/2000,6.3,1626,"['Comedy', 'Drama', 'Music', 'Romance']","Graced with a velvet voice, 21-year-old Violet Sanford heads to New York to pursue her dream of becoming a songwriter only to find her aspirations sidelined by the accolades and notoriety she receives at her ""day"" job as a barmaid at Coyote Ugly. The ""Coyotes"" as they are affectionately called tantalize customers and the media alike with their outrageous antics, making Coyote Ugly the watering hole for guys on the prowl.",113916474,100,This party never ends.
10358,en,Zack and Miri Make a Porno,127.583,18/09/2008,6.3,1757,['Comedy'],"Lifelong platonic friends Zack and Miri look to solve their respective cash-flow problems by making an adult film together. As the cameras roll, however, the duo begin to sense that they may have more feelings for each other than they previously thought.",42105111,102,What would you do to get out of debt?
9494,en,Look Who's Talking,12.977,12/10/1989,6.3,1795,"['Comedy', 'Romance']","Mollie is a single working mother who's out to find the perfect father for her child. Her baby, Mikey, prefers James, a cab driver turned babysitter who has what it takes to make them both happy. But Mollie won't even consider James. It's going to take all the tricks a baby can think of to bring them together before it's too late.",296999813,93,"He's hip, he's cool, and he's only 3 months old."
449562,en,The Hustle,32.514,9/05/2019,6.3,1903,['Comedy'],"Two female scam artists, one low rent and the other high class, compete to swindle a naÃ¯ve tech prodigy out of his fortune. A remake of the 1988 comedy ""Dirty Rotten Scoundrels.""",32677774,94,They're giving dirty rotten men a run for their money
11007,en,Cheaper by the Dozen,21.404,24/12/2003,6.3,2247,"['Comedy', 'Family']","The Baker brood moves to Chicago after patriarch Tom gets a job coaching football at Northwestern University, forcing his writer wife, Mary, and the couple's 12 children to make a major adjustment. The transition works well until work demands pull the parents away from home, leaving the kids bored -- and increasingly mischievous.",190212113,98,Growing pains? They've got twelve of them!
9801,en,Bridget Jones: The Edge of Reason,19.382,10/11/2004,6.3,2247,"['Comedy', 'Romance']","Bridget Jones is becoming uncomfortable in her relationship with Mark Darcy. Apart from discovering that he's a conservative voter, she has to deal with a new boss, a strange contractor and the worst vacation of her life.",262500000,108,Same Bridget. Brand new diary.
512196,en,Happy Death Day 2U,32.972,13/02/2019,6.3,2581,"['Comedy', 'Horror', 'Science Fiction']","Collegian Tree Gelbman wakes up in horror to learn that she's stuck in a parallel universe. Her boyfriend Carter is now with someone else, and her friends and fellow students seem to be completely different versions of themselves. When Tree discovers that Carter's roommate has been altering time, she finds herself once again the target of a masked killer. When the psychopath starts to go after her inner circle, Tree soon realizes that she must die over and over again to save everyone.",25327500,100,Death makes a killer comeback.
9472,en,DodgeBall: A True Underdog Story,21.489,18/06/2004,6.3,2658,['Comedy'],"When megalomaniacal White Goodman, the owner of a trendy, high-end fitness center, makes a move to take over the struggling local gym run by happy-go-lucky Pete La Fleur, there's only one way for La Fleur to fight back: dodgeball. Aided by a dodgeball guru and Goodman's attorney, La Fleur and his rag-tag team of underdogs launch a knock-down, drag-out battle in which the winner takes all.",167722310,92,Grab life by the balls.
296099,en,Vacation,40.172,28/07/2015,6.3,2955,['Comedy'],"Hoping to bring his family closer together and to recreate his childhood vacation for his own kids, a grown up Rusty Griswold takes his wife and their two sons on a cross-country road trip to the coolest theme park in America, Walley World. Needless to say, things don't go quite as planned.",104384188,99,What could go wrong?
514999,en,Murder Mystery,33.632,25/05/2019,6.3,3042,['Comedy'],"On a long-awaited trip to Europe, a New York City cop and his hairdresser wife scramble to solve a baffling murder aboard a billionaire's yacht.",0,97,First class problems. Second class detectives.
27581,en,The Other Guys,72.393,6/08/2010,6.3,3209,"['Comedy', 'Action', 'Crime']","Unlike their heroic counterparts on the force, desk-bound NYPD detectives Gamble and Hoitz garner no headlines as they work day to day. When a seemingly minor case turns out to be a big deal, the two cops get the opportunity to finally prove to their comrades that they have the right stuff.",170432927,107,When the cops are busy... Our only hope is...
356305,en,Why Him?,36.364,22/12/2016,6.3,3399,['Comedy'],A dad forms a bitter rivalry with his daughter's young rich boyfriend.,118102725,111,Of all the guys his daughter could have chosen...
71552,en,American Reunion,66.679,4/04/2012,6.3,3636,['Comedy'],"The characters we met a little more than a decade ago return to East Great Falls for their high-school reunion. In one long-overdue weekend, they will discover what has changed, who hasnâ€™t, and that time and distance canâ€™t break the bonds of friendship.",234989584,113,Save the best piece for last.
41630,en,No Strings Attached,93.973,21/01/2011,6.3,3851,"['Comedy', 'Romance']","Emma is a busy doctor who sets up a seemingly perfect arrangement when she offers her best friend Adam a relationship with one rule: No strings attached. But when a fling becomes a thing, can sex friends stay best friends?",149228077,107,Friendship has its benefits.
16996,en,17 Again,86.823,11/03/2009,6.3,4135,['Comedy'],"On the brink of a midlife crisis, 30-something Mike O'Donnell wishes he could have a ""do-over."" And that's exactly what he gets when he wakes up one morning to find he's 17 years old again. With his adult mind stuck inside the body of a teenager, Mike actually has the chance to reverse some decisions he wishes he'd never made. But maybe they weren't so bad after all.",136267476,102,Who says you're only young once?
41733,en,Due Date,49.846,4/11/2010,6.3,4365,"['Comedy', 'Drama']","Peter Highman must scramble across the US in five days to be present for the birth of his first child. He gets off to a bad start when his wallet and luggage are stolen, and put on the 'no-fly' list. Peter embarks on a terrifying journey when he accepts a ride from an actor.",211780824,95,Leave your comfort zone.
38365,en,Grown Ups,98.326,24/06/2010,6.3,4649,['Comedy'],"After their high school basketball coach passes away, five good friends and former teammates reunite for a Fourth of July holiday weekend.",271430189,102,Boys will be boys. . . some longer than others.
4247,en,Scary Movie,143.834,7/07/2000,6.3,5152,['Comedy'],"A familiar-looking group of teenagers find themselves being stalked by a more-than-vaguely recognizable masked killer! As the victims begin to pile up and the laughs pile on, none of your favorite scary movies escape the razor-sharp satire of this outrageously funny parody!",278019771,88,No mercy. No shame. No sequel.
6957,en,The 40 Year Old Virgin,23.719,11/08/2005,6.3,5271,"['Comedy', 'Romance']","Andy Stitzer has a pleasant life with a nice apartment and a job stamping invoices at an electronics store. But at age 40, there's one thing Andy hasn't done, and it's really bothering his sex-obsessed male co-workers: Andy is still a virgin. Determined to help Andy get laid, the guys make it their mission to de-virginize him. But it all seems hopeless until Andy meets small business owner Trish, a single mom.",177378645,116,"The longer you wait, the harder it gets."
10192,en,Shrek Forever After,71.574,16/05/2010,6.3,5633,"['Comedy', 'Adventure', 'Fantasy', 'Animation', 'Family']","A bored and domesticated Shrek pacts with deal-maker Rumpelstiltskin to get back to feeling like a real ogre again, but when he's duped and sent to a twisted version of Far Far Awayâ€”where Rumpelstiltskin is king, ogres are hunted, and he and Fiona have never metâ€”he sets out to restore his world and reclaim his true love.",752600867,93,It ain't Ogre... Til it's Ogre
